"family","n_samp_obs","Limu_MA","CCA_MA","Coral_MA","FC_LimuVCoral","FC_LimuVCCA","FC_CoralVCCA","tuk_Coral_CCA_diff","tuk_Coral_CCA_p","tuk_Limu_CCA_diff","tuk_Limu_CCA_p","tuk_Limu_Coral_diff","tuk_Limu_Coral_p","f_stat","sum_of_sq","p_val","adj_p_val","sample_type_DA"
"Vampirivibrionia_unclassified",3,9.09090909090909e-06,0,7.80952380952381e-05,-3.10273810558926,Inf,Inf,0.00209352589204321,0.255591916846002,0.000642845775940145,0.904067149085302,-0.00145068011610306,0.603497330568318,1.30387078408232,8.03239831788766e-05,0.27655704911392,0.378001556212475,"NA"
"Vampirovibrionales_unclassified",2,0,5.74074074074074e-05,0,0,-Inf,-Inf,-0.00176684431526025,0.252211279234644,-0.00176684431526025,0.344784298398182,2.15911118349256e-18,1,1.58541949947466,6.88796568615272e-05,0.210529345796765,0.306096748174912,"NA"
"Dadabacteriales_fa",87,0.00173939393939394,0.0099962962962963,0.0121028571428571,-2.79869104973014,-2.52280895198615,0.275882097743987,0.00484887295056216,0.89126563322374,-0.0543515152757633,6.05487130885818e-05,-0.0592003882263254,1.39997806882786e-05,13.6578480267068,0.0544932241209787,6.60522245451071e-06,4.30715547554553e-05,"CoralCCA"
"Trueperaceae",54,0.000539393939393939,0.000759259259259259,0.000603809523809524,-0.16275420086534,-0.493253285734033,-0.330499084868693,-0.00114466593881015,0.965412108301305,0.00118722453778952,0.971281225340421,0.00233189047659967,0.894872403492253,0.102715160844809,7.47773394212123e-05,0.902489600159467,0.908293391800364,"NA"
"Babeliales_unclassified",4,0,3.51851851851852e-05,0.000137142857142857,-Inf,-Inf,1.96263947249607,0.00207221709502093,0.518982470748505,-0.000988827184042821,0.890609922694163,-0.00306104427906375,0.338733040334546,1.1357556670324,0.000144084306179485,0.325738724676558,0.430195024572838,"NA"
"Vermiphilaceae",1,0,0,0.000158095238095238,-Inf,0,Inf,0.00212729002381461,0.480985450674688,1.32513598859339e-19,1,-0.00212729002381461,0.572018342781447,0.825426944971534,9.8779425550591e-05,0.441336377019749,0.527245366439623,"NA"
"Desulfarculaceae",7,0,0.000153703703703704,0,0,-Inf,-Inf,-0.004795090540539,0.0173904944099584,-0.004795090540539,0.0425100040908968,1.04702952657172e-18,1,4.8482257189083,0.000507327064893715,0.0100075185626218,0.025058826480805,"CCA"
"Desulfatiglandaceae",2,1.81818181818182e-05,0,0,Inf,Inf,0,2.18475342534976e-19,1,0.00128569155188029,0.0524077228041657,0.00128569155188029,0.0540216850317005,3.43548387096775,2.77633367891642e-05,0.0364921287419064,0.0761469086414447,"NA"
"Desulfobacteraceae",3,3.03030303030303e-06,1.66666666666667e-05,0,Inf,-2.4594316186373,-Inf,-0.000920872542749268,0.313769152528999,-0.000549733609392841,0.724821798337397,0.000371138933356428,0.86459059278224,1.0804760738048,1.5203212926237e-05,0.343795384457805,0.44836648056372,"NA"
"Desulfobacterales_unclassified",3,0,4.44444444444444e-05,3.80952380952381e-06,-Inf,-Inf,-3.54432051622381,-0.00116608410809824,0.487667703080306,-0.00149600587950708,0.403765483106838,-0.000329921771408839,0.956760688906591,1.04710705910402,3.83830490198546e-05,0.355187231800071,0.457504541372108,"NA"
"Desulfosarcinaceae",27,0.000118181818181818,0.00103518518518519,0.000382857142857143,-1.69579807400901,-3.13080887117593,-1.43501079716692,-0.00589339212355001,0.479043820834076,-0.011148307602434,0.136800366209285,-0.00525491547888404,0.639331056177812,1.92433193078641,0.00175762178688913,0.151931805935305,0.247680496134116,"NA"
"Desulfobacteria_unclassified",4,0,9.25925925925926e-06,4.19047619047619e-05,-Inf,-Inf,2.17814550824728,0.000776095087573321,0.734322772822379,-0.000680436500395592,0.83277357722016,-0.00145653158796891,0.439714451756131,0.780925859874884,2.96684055553788e-05,0.461059955190411,0.532515741603685,"NA"
"Desulfobulbaceae",7,1.51515151515152e-05,1.11111111111111e-05,3.80952380952381e-05,-1.33014860169233,0.447458976971221,1.77760757866355,0.000976371876289963,0.646028327592539,0.000327741153286143,0.962609845649966,-0.000648630723003821,0.862934836327667,0.40817685521765,1.73138544685249e-05,0.666085811846267,0.704340740229329,"NA"
"Desulfobulbales_unclassified",16,0.000154545454545455,5.55555555555556e-06,1.14285714285714e-05,3.75731423955801,4.79795622405535,1.04064198449735,0.000415298779059747,0.933389986840399,0.00857953650954154,1.99559980762487e-08,0.00816423773048179,9.05183226151962e-08,24.1475238160484,0.00118106865291376,4.02359865505067e-09,6.62834936332031e-08,"Limu"
"Desulfocapsaceae",43,0.000193939393939394,0.00136296296296296,0.000773333333333333,-1.99548451887751,-2.813068573252,-0.817584054374491,-0.00611454316024533,0.527252686789317,-0.0198050895607353,0.00775175534722883,-0.0136905464004899,0.0924887332975656,4.76877146207461,0.00539877060380102,0.0107523081910248,0.0264997831794548,"CCA"
"Desulfomonilaceae",4,0,0,0.000140952380952381,-Inf,0,Inf,0.00382475796917256,0.061173439919985,-1.54799976849319e-18,1,-0.00382475796917256,0.116834472794024,3.24800142769652,0.000319316239260005,0.0434503566676828,0.0871792412627225,"NA"
"Desulfovibrionaceae",62,0.00053030303030303,0.0028,0.00127619047619048,-1.26695477520514,-2.40053792958373,-1.13358315437859,-0.0100529932118112,0.344009235835364,-0.0279360830380064,0.00270347910995039,-0.0178830898261952,0.0807645242679088,5.84610010912556,0.010663280991673,0.00410174777558693,0.0112618162610413,"CCA"
"Bradymonadales_unclassified",26,0.000375757575757576,2.77777777777778e-05,5.71428571428571e-06,6.03908520797339,3.75779909758337,-2.28128611039002,-0.00181346993155302,0.469257805723068,0.0133912102483069,5.05305575160264e-10,0.01520468017986,4.3604009292153e-10,41.4488056731583,0.00348579690510985,1.73943507769895e-13,6.04936865910856e-12,"Limu"
"Geopsychrobacteraceae",10,1.51515151515152e-05,0.000281481481481481,6.47619047619048e-05,-2.09568334805531,-4.21550603575121,-2.1198226876959,-0.00444720949564688,0.211614618954965,-0.00582949731923882,0.130205611155255,-0.00138228782359194,0.889875660168993,2.35380446273581,0.000573179441857304,0.100830907913768,0.178305503824913,"NA"
"Desulfuromonadia_unclassified",11,0,0.000177777777777778,3.42857142857143e-05,-Inf,-Inf,-2.3743955147815,-0.00467309165012516,0.051992622428636,-0.00603600279049783,0.0234641626309758,-0.00136291114037267,0.819239951224291,4.49199293335299,0.000621517231707091,0.0138194487276383,0.0322797571026178,"CCA"
"PB19_fa",8,0.00016969696969697,2.40740740740741e-05,1.9047619047619e-06,6.47720632036527,2.81740858672153,-3.65979773364375,-0.000584586472581953,0.922074544235739,0.00570924076504923,0.00407312951057415,0.00629382723763118,0.00146965694821066,7.41174935817726,0.000610189418729936,0.00104778848927017,0.00318150670946237,"Limu"
"uncultured_fa",7,0.000333939393939394,0.000670740740740741,0.000841142857142857,-1.33276454989934,-1.006168939574,0.326595610325347,0.00106300539137211,0.71654776873629,-0.00145128467452301,0.620631371684846,-0.00251429006589512,0.247301217439617,1.29659207067098,8.55868959363887e-05,0.278520435510239,0.379029983976978,"NA"
"Entotheonellaceae",49,0,0.00287407407407407,0.00443619047619048,-Inf,-Inf,0.626224066521084,0.00738289533256141,0.691071399533471,-0.0390957442460188,0.000727618708449063,-0.0464786395785803,5.77473221332614e-05,11.0225577558914,0.0316412493454026,5.22674285674639e-05,0.000240583899141415,"CoralCCA"
"Bacillaceae",4,3.03030303030303e-06,0,0.025472380952381,-13.037184126525,Inf,Inf,0.0361171852417792,0.46392677662711,0.000371138933356396,0.999936877685462,-0.0357460463084228,0.56308079611299,0.85993114214613,0.0282538484711199,0.42663864953602,0.527245366439623,"NA"
"Bacilli_unclassified",2,0.000224242424242424,3.7037037037037e-05,0,Inf,2.5980186535466,-Inf,-0.00101452656799397,0.860387572258106,0.0021807266711686,0.587688497237,0.00319525323916257,0.326563051725159,1.03993583622286,0.000138975361838952,0.35768537515778,0.458834108296661,"NA"
"Spiroplasmataceae",2,5.75757575757576e-05,0,0,Inf,Inf,0,1.2147366721411e-18,1,0.00217994122354417,0.0697435886827812,0.00217994122354416,0.0716879047749888,3.08969704599393,7.98155754722956e-05,0.0503757203214517,0.0973308670408294,"NA"
"Erysipelatoclostridiaceae",2,6.06060606060606e-06,0,9.52380952380952e-06,-0.652076696579693,Inf,Inf,0.000521669515334666,0.590358362637167,0.000524875545423154,0.662831289259454,3.2060300884883e-06,0.999984727677878,0.601824526592969,6.03327607800632e-06,0.550000722348698,0.606162767940642,"NA"
"Erysipelotrichaceae",6,2.12121212121212e-05,1.48148148148148e-05,5.14285714285714e-05,-1.2776811817982,0.517848304862619,1.79552948666081,0.000401525778301725,0.948034844816424,-0.000113137132715279,0.996742865581069,-0.000514662911017004,0.935453079814844,0.07594762965928,4.48639267292638e-06,0.926924082827185,0.926924082827185,"NA"
"Lactobacillaceae",2,3.03030303030303e-06,0,0.000123809523809524,-5.35251641472079,Inf,Inf,0.00188216269414507,0.48619310339956,0.000371138933356426,0.978433131597511,-0.00151102376078865,0.700658301364656,0.715840540221163,6.80725555580152e-05,0.491542649342641,0.555425448535186,"NA"
"Streptococcaceae",1,0,0,6.0952380952381e-05,-Inf,0,Inf,0.00132012742081106,0.480985450674686,3.70435742265881e-19,1,-0.00132012742081106,0.572018342781446,0.825426944971538,3.80403753394608e-05,0.441336377019747,0.527245366439623,"NA"
"Mycoplasmataceae",4,0.0111575757575758,7.59259259259259e-05,0,Inf,7.19921528953684,-Inf,-0.00145292046795056,0.991697369894337,0.0374347768507532,0.0180296763125569,0.0388876973187037,0.0139619142820947,4.94217038870649,0.0244835888000493,0.00919453095746165,0.0235116121792888,"Limu"
"Staphylococcaceae",1,0,0,7.42857142857143e-05,-Inf,0,Inf,0.00145749476512178,0.480985450674687,-4.45727559799596e-19,1,-0.00145749476512178,0.572018342781446,0.825426944971537,4.63689323701668e-05,0.441336377019748,0.527245366439623,"NA"
"Hungateiclostridiaceae",7,0,0.000140740740740741,0,0,-Inf,-Inf,-0.00412187716751789,0.0407279325852508,-0.0041218771675179,0.0830350928382684,-5.34047012961431e-18,1,3.78343500936965,0.000374873291184776,0.0264427211319231,0.0578781238761674,"CCA"
"Clostridiaceae",58,0.000439393939393939,0.000938888888888889,0.000213333333333333,1.042405566265,-1.09543946418339,-2.13784503044839,-0.0130260777790393,0.00330189054497676,-0.00269257440474295,0.815912085734382,0.0103335033742964,0.0577936560094701,6.0657523440059,0.0032447174797782,0.00337850883548429,0.00944172558488021,"CCA"
"Lachnospiraceae",52,0.000103030303030303,0.00157962962962963,0.000213333333333333,-1.0500406824996,-3.93844570726294,-2.88840502476334,-0.0191764789577751,0.000221912811280478,-0.0214533001478455,0.000293628146433966,-0.00227682119007041,0.903336838136474,11.7940228969703,0.00894466652050464,2.82452010832056e-05,0.000144930294082678,"CCA"
"Lachnospirales_unclassified",9,0.000342424242424242,0.000625925925925926,3.04761904761905e-05,3.49003036072286,-0.870207091061981,-4.36023745178484,-0.00767333481397268,0.164593426427576,-0.0049260765349597,0.558438274165273,0.00274725827901298,0.834980898786201,1.71609307157852,0.00106687374637596,0.185596569555656,0.296386358525103,"NA"
"Ruminococcaceae",1,0,5.55555555555556e-05,0,0,-Inf,-Inf,-0.00124267444728465,0.500738768768641,-0.00124267444728465,0.586566606019268,1.76570068090496e-19,1,0.788018433179723,3.40729035755805e-05,0.457857060383823,0.532515741603685,"NA"
"Caminicellaceae",59,3.03030303030303e-05,0.00248333333333333,0.000565714285714286,-4.22253962760573,-6.3566720442121,-2.13413241660636,-0.0274991446683486,3.72786634894595e-09,-0.0435696443723539,4.35408153975914e-10,-0.0160704997040053,0.00230067591311434,49.2270618692139,0.0285499062742609,3.60295548035893e-15,1.87954177558724e-13,"CoralCCA"
"Fusibacteraceae",16,0.00259393939393939,0.00142777777777778,4e-05,6.01900096193006,0.861373319291128,-5.15762764263893,-0.016232617343299,0.100913296996514,-0.00633742153714605,0.757956176048001,0.00989519580615292,0.514517827934303,2.17328082166669,0.00472269688231931,0.119740051765174,0.202587222716214,"NA"
"Peptostreptococcaceae",45,0.000248484848484849,0.000337037037037037,0.000460952380952381,-0.891459834348841,-0.439749252775597,0.451710581573244,0.00159968681352628,0.903180895796063,0.0011049167376109,0.96327342436301,-0.000494770075915387,0.992601716664527,0.0959163349902573,4.70939510211635e-05,0.90863277128133,0.911545055804667,"NA"
"Peptostreptococcales-Tissierellales_fa",34,6.06060606060606e-06,0.000831481481481481,0.000177142857142857,-4.86930741280036,-7.10007825193613,-2.23077083913577,-0.0106159046220251,0.0163630881518615,-0.0174978790476648,0.000295038477267973,-0.00688197442563972,0.254322170676878,8.96575759709192,0.00452643423859852,0.000281345904511692,0.000989452450698422,"CCA"
"Firmicutes_unclassified",2,0,0.000112962962962963,0,0,-Inf,-Inf,-0.00250388232408315,0.245000847396894,-0.00250388232408315,0.337104955507279,-5.30329748370052e-18,1,1.61949705447489,0.000138331866384308,0.203714453912556,0.30076709469165,"NA"
"Fusobacteriaceae",13,0.000151515151515152,0.000237037037037037,4.19047619047619e-05,1.8542759694451,-0.64565042742026,-2.49992639686536,-0.000681012400214889,0.966075065846443,0.00472134708519233,0.285519150688394,0.00540235948540722,0.198913199262255,1.66567821449835,0.000437760769897971,0.194837222138017,0.297433555494631,"NA"
"AKAU4049_fa",1,0,1.85185185185185e-06,0,0,-Inf,-Inf,-0.000226807125940037,0.500738768768641,-0.000226807125940038,0.586566606019267,-1.05709711817337e-19,1,0.788018433179724,1.13503119696746e-06,0.457857060383823,0.532515741603685,"NA"
"BD2-11_terrestrial_group_fa",79,0.000851515151515152,0.0163962962962963,0.0175352380952381,-4.36408100869529,-4.26719395507192,0.0968870536233665,0.0007972731198327,0.998604234436492,-0.0842968431685607,3.12299831148888e-05,-0.0850941162883934,2.90170508339127e-05,13.52880065325,0.120476302226841,7.29339949219098e-06,4.65884498174648e-05,"CoralCCA"
"PAUC43f_marine_benthic_group_fa",59,6.06060606060606e-05,0.00344814814814815,0.00297904761904762,-5.61924530411232,-5.83021587986642,-0.210970575754096,-0.00381588571917311,0.864942730486184,-0.0433737945256826,5.11519034684937e-06,-0.0395579088065095,3.419873939281e-05,14.8885260836965,0.0291746566375149,2.59477678714735e-06,1.93372651042171e-05,"CoralCCA"
"Halobacteroidaceae",3,0,7.96296296296296e-05,0,0,-Inf,-Inf,-0.00207914497865849,0.252957495673866,-0.00207914497865849,0.345576141644676,9.81977396222585e-19,1,1.58195016788721,9.53814576812931e-05,0.21123609458716,0.306096748174912,"NA"
"Hydrogenedensaceae",11,9.09090909090909e-06,6.11111111111111e-05,5.9047619047619e-05,-2.69938241135805,-2.74893823583228,-0.0495558244742323,0.000567128222098302,0.932696983403484,-0.00115096082587228,0.802268326056355,-0.00171808904797058,0.616471166953594,0.444151893818238,4.00789185296075e-05,0.642766146810506,0.684305455617988,"NA"
"Latescibacteraceae",1,6.06060606060606e-06,0,0,Inf,Inf,0,6.12617251350044e-19,1,0.000524875545423152,0.237982212795771,0.000524875545423152,0.24159693963228,1.63594470046082,4.62711995959396e-06,0.200506326547499,0.297433555494631,"NA"
"Latescibacterota_fa",1,6.06060606060606e-06,0,0,Inf,Inf,0,3.80460309971798e-19,1,0.000524875545423154,0.237982212795769,0.000524875545423153,0.241596939632278,1.63594470046083,4.62711995959399e-06,0.200506326547497,0.297433555494631,"NA"
"bacteriap25_fa",51,0,0.00211481481481481,0.00248571428571429,-Inf,-Inf,0.23312914059175,0.00193189368907321,0.956594793319529,-0.034530235828536,7.2447301357137e-05,-0.0364621295176092,3.06234637684755e-05,12.8973042699515,0.021212242416897,1.18833168052778e-05,6.88792251861473e-05,"CoralCCA"
"Myxococcaceae",72,0.00199393939393939,0.00119814814814815,0.00243809523809524,-0.290132922844452,0.734815254547749,1.0249481773922,0.00458160208603485,0.794167205432861,0.0100544243766988,0.429044579466647,0.00547282229066393,0.778612061373019,0.784430021547452,0.00139329096189914,0.459474678168359,0.532515741603685,"NA"
"Haliangiaceae",63,0.00272727272727273,0.00111111111111111,0.00137714285714286,0.985780752573588,1.29545588352617,0.309675130952583,-0.000508269387189966,0.997205146959531,0.00496620646150241,0.814669852243848,0.00547447584869238,0.781724755695344,0.255610301344363,0.00046167287431835,0.775004009369815,0.792732859257359,"NA"
"Nannocystaceae",28,0.00228787878787879,0.000359259259259259,0.000131428571428571,4.12165977574194,2.67091337483033,-1.45074640091161,-0.00437095100571665,0.689685723023643,0.0212332891387178,0.00202634416610248,0.0256042401444345,0.000179126127303308,9.51959355762781,0.0095262599878529,0.000177703381299597,0.000662156646985405,"Limu"
"Polyangia_unclassified",41,0.00182121212121212,0.000966666666666667,0.000371428571428571,2.29374226526924,0.913808566946316,-1.37993369832293,-0.000671863087201128,0.992028768443239,0.0257426990453781,0.000317071078949294,0.0264145621325792,0.000234745111603152,10.3541506530047,0.0114265367337058,8.97024917648626e-05,0.000384614793457561,"Limu"
"BIrii41",10,0.000415151515151515,5.55555555555556e-06,1.9047619047619e-06,7.7678834812682,6.22356296504439,-1.54432051622381,-0.000159562866869539,0.996761049994271,0.0102471776705808,0.000117352395848092,0.0104067405374503,9.96522629043151e-05,11.664634405142,0.00179125757408155,3.12981754686895e-05,0.000154225297324076,"Limu"
"Eel-36e1D6",10,7.87878787878788e-05,4.44444444444444e-05,2.28571428571429e-05,1.78532861572761,0.825970600224951,-0.959358015502654,-0.000624321116191803,0.909864027989514,0.00221662237854312,0.404463549371327,0.00284094349473493,0.232480411610569,1.41319835657741,0.000113948198815291,0.248711438528833,0.344454337431526,"NA"
"Polyangiales_unclassified",22,0.00046969696969697,8.33333333333333e-05,2.28571428571429e-05,4.36101330286075,2.49476469174958,-1.86624861111117,-0.0014165772380514,0.782310149169585,0.0145484638091387,1.10347995962989e-07,0.0159650410471901,9.7980923374763e-09,24.7242160217707,0.00394001032432848,2.76884937303143e-09,4.81472140977132e-08,"Limu"
"Sandaracinaceae",85,0.00372121212121212,0.00418148148148148,0.00501142857142857,-0.429449289488041,-0.168241542597806,0.261207746890234,-0.00712208487886714,0.667757607272694,-0.00288553311887461,0.950016196065189,0.00423655175999253,0.89650438740976,0.371145857554607,0.000906742294926165,0.690994320641204,0.724652702633781,"NA"
"NB1-j_fa",84,0.00341818181818182,0.00457962962962963,0.00437714285714286,-0.356760331939651,-0.422001789186129,-0.0652414572464787,-0.00762590548905492,0.604467769182082,-0.0139120976276494,0.279579744684168,-0.00628619213859452,0.770027353092399,1.23166854578547,0.0027633426567487,0.296676104258655,0.400256985486892,"NA"
"Nitrospinaceae",1,0,0,0.000224761904761905,-Inf,0,Inf,0.00253745522554208,0.480985450674685,3.34295669849697e-19,1,-0.00253745522554208,0.572018342781445,0.825426944971541,0.000140543208751726,0.441336377019746,0.527245366439623,"NA"
"P9X2b3D02_fa",46,3.03030303030303e-06,0.00103518518518519,0.00124571428571429,-8.68329542719041,-8.41621109003817,0.267084337152238,0.000149585481084971,0.999484125280719,-0.0241148220403203,0.000115247762909831,-0.0242644075214052,0.000113778056087588,11.5814659518609,0.00982733380367774,3.34367711492202e-05,0.000161010913380091,"CoralCCA"
"BMS9AB35_fa",3,0,9.25925925925926e-05,0,0,-Inf,-Inf,-0.00220264980361281,0.265849577912218,-0.0022026498036128,0.359173365367894,5.63785129692462e-18,1,1.52362016469766,0.000107049666181651,0.223488695111805,0.318118188825371,"NA"
"Nitrospiraceae",64,0.000115151515151515,0.00542037037037037,0.0066247619047619,-5.84626330555533,-5.55678613416015,0.289477171395183,0.00101969719287644,0.99450610331749,-0.054498118117068,2.90756360888933e-05,-0.0555178153099444,2.27956809977226e-05,13.7629122777974,0.0508268934228259,6.09416370127985e-06,4.05845369893743e-05,"CoralCCA"
"Gracilibacteria_fa",2,0.000218181818181818,0,6.85714285714286e-05,1.66985139830767,Inf,Inf,0.00140026891335658,0.779977993755467,0.00315170809050572,0.383492577502905,0.00175143917714914,0.744000198964553,0.887691958105842,0.000136555903159228,0.415177183173606,0.526115215924448,"NA"
"PAUC34f_fa",56,0,0.00377222222222222,0.00744190476190476,-Inf,-Inf,0.980257259715131,0.0148990855813636,0.337477338527482,-0.0480729192903795,0.000371714623512487,-0.0629720048717431,3.4221835351067e-06,14.1110231375971,0.0555207440141479,4.67177240544981e-06,3.24947725090176e-05,"CoralCCA"
"BD7-11_fa",11,2.12121212121212e-05,2.03703703703704e-05,5.14285714285714e-05,-1.2776811817982,0.0584166862253221,1.33609786802352,0.00129559831999822,0.57951497217345,0.000522734356157388,0.933489185579531,-0.000772863963840831,0.861862073664433,0.502612208339671,3.0014568480209e-05,0.606636170656376,0.6570142609531,"NA"
"OM190_fa",74,0.0036,0.000646296296296296,0.000577142857142857,2.64099653563548,2.47772927739613,-0.163267258239355,-0.00304482136872431,0.74895376510644,0.0366765930653965,4.94248086901905e-10,0.0397214144341208,4.38953984271961e-10,39.4407826891829,0.0246446975579137,5.00854825435321e-13,1.42515963964778e-11,"Limu"
"C86_fa",2,0,9.25925925925926e-06,0,0,-Inf,-Inf,-0.00071360747416646,0.248032319878309,-0.000713607474166461,0.340339811481129,-1.02689434336841e-18,1,1.60504576659263,1.12360377095285e-05,0.206576480636689,0.303560743846403,"NA"
"CCM11a_fa",3,0,3.7037037037037e-06,3.61904761904762e-05,-Inf,-Inf,3.28856949794093,0.000971203883764915,0.54067616089725,-0.000320757277758594,0.949283156591243,-0.00129196116152351,0.437907754052395,0.92384529753778,2.74754807290135e-05,0.400720981464663,0.511941498769141,"NA"
"mle1-8_fa",7,0,2.22222222222222e-05,7.80952380952381e-05,-Inf,-Inf,1.81323148839427,0.00175901067210097,0.431577908735699,-0.00111118519852169,0.770845572908174,-0.00287019587062267,0.186006146410643,1.69553204546938,0.000120642755705796,0.189309913054956,0.297433555494631,"NA"
"Phycisphaeraceae",84,0.00626666666666667,0.00453703703703704,0.00326095238095238,0.942404882221457,0.465947819230017,-0.47645706299144,-0.0170349260571482,0.152843182079224,0.00730573008939517,0.761671934753975,0.0243406561465433,0.0563050983219346,3.16042629955728,0.00929150258616774,0.0471518359732817,0.092474195474688,"NA"
"Pla3_lineage_fa",24,0.000236363636363636,3.88888888888889e-05,7.61904761904762e-05,1.63332552228256,2.6035781788885,0.970252656605948,-0.000196564311650936,0.994276079824115,0.00881494351033795,0.000359992428512923,0.00901150782198888,0.000282718337757948,10.1337648053176,0.00133461549580141,0.000107341807298932,0.000447973142460877,"Limu"
"Pla4_lineage_fa",1,0,0,6.85714285714286e-05,-Inf,0,Inf,0.00140026891335658,0.480985450674686,-8.07128283961431e-19,1,-0.00140026891335658,0.572018342781446,0.825426944971538,4.27992327991079e-05,0.441336377019747,0.527245366439623,"NA"
"Gemmataceae",2,0,7.40740740740741e-06,4.19047619047619e-05,-Inf,-Inf,2.50007360313464,0.000640840682794366,0.807378672935584,-0.000453629374455554,0.920666762759773,-0.00109447005724992,0.622992500763569,0.460332763193294,1.72342582593516e-05,0.632551154948613,0.678042847599027,"NA"
"Isosphaeraceae",2,0,0,5.52380952380952e-05,-Inf,0,Inf,0.00159394182441782,0.303929478220248,-4.33680868994202e-19,1,-0.00159394182441782,0.402383230832407,1.3523024308713,5.5457210703717e-05,0.26384818049721,0.363808284121703,"NA"
"Pirellulaceae",90,0.0309848484848485,0.0331462962962963,0.0244628571428571,0.340970000106067,-0.0972847617777646,-0.438254761883832,-0.0348730519555433,0.064569438579941,-0.00529678255920349,0.950649568115151,0.0295762693963398,0.217161228142298,2.87246817894777,0.0239581254119996,0.0617591426475175,0.115063164575434,"NA"
"Gimesiaceae",7,1.51515151515152e-05,3.51851851851852e-05,0.00012,-2.98550043030488,-1.21550603575121,1.76999439455368,0.00158165661337924,0.667748603688292,-0.000132508659038002,0.997808199736999,-0.00171416527241724,0.696766363160942,0.48446547317929,5.83710643510406e-05,0.617623526654275,0.666607461526856,"NA"
"Planctomycetales_unclassified",68,0.00166363636363636,0.000712962962962963,0.000352380952380952,2.23913227679656,1.22244108622795,-1.01669119056861,-0.00922733484339394,0.0429501175375955,0.0150205989042989,0.0021330128359317,0.0242479337476928,6.68186271868265e-07,15.7189544015386,0.00794303013539565,1.39627296014198e-06,1.18117145006605e-05,"CCALimu"
"Rubinisphaeraceae",82,0.00300909090909091,0.00114074074074074,0.00108952380952381,1.46562996905765,1.39935674963849,-0.066273219419166,-0.00443557763702435,0.728616396101155,0.0136427108294586,0.1064567231478,0.0180782884664829,0.022279190534102,3.76586495029624,0.00455757434348038,0.0268748591788875,0.0584154925207764,"Limu"
"Planctomycetes_unclassified",3,0,4.62962962962963e-05,4.19047619047619e-05,-Inf,-Inf,-0.143782586640081,-0.000398751259051914,0.954617506584936,-0.00149322131630184,0.607885387417289,-0.00109447005724992,0.766845642497827,0.463969542329618,3.10605300867529e-05,0.630278185186357,0.677928082348212,"NA"
"Planctomycetota_unclassified",17,3.03030303030303e-05,0.000133333333333333,2.28571428571429e-05,0.406816992473876,-2.13750352374993,-2.54432051622381,-0.00353298823449479,0.126587875503358,-0.00218102498407762,0.538385956791372,0.00135196325041717,0.789215609823205,1.9610658032284,0.00022475460194145,0.146674832486131,0.240362421822821,"NA"
"Poribacteria_fa",41,0,0.00138888888888889,0.00240761904761905,-Inf,-Inf,0.793675947291206,0.00927488744711755,0.359552122467285,-0.0245209247207395,0.00562605646865932,-0.0337958121678571,0.000100256810015908,9.71341932356054,0.0157425900926646,0.000151474510673496,0.000585327430133385,"CoralCCA"
"Alphaproteobacteria_unclassified",91,0.0608484848484849,0.0643777777777778,0.047047619047619,0.371099625786401,-0.0813414383484101,-0.452441064134811,-0.0419914705558834,0.106149907360259,-0.010828584884273,0.888309194673173,0.0311628856716104,0.38355689102762,2.21282848742616,0.0329287361416932,0.115308744345742,0.198185484944911,"NA"
"AT-s3-44_fa",61,0.000266666666666667,0.00132407407407407,0.00231238095238095,-3.11626968931072,-2.31187443022344,0.804395259087276,0.0116388950725864,0.132990309620292,-0.0155982738555484,0.063403738420431,-0.0272371689281348,0.000429105356197446,7.88112607753843,0.0100496532408885,0.000701506759398371,0.00226362490403804,"Coral"
"Azospirillaceae",1,0,0,8.38095238095238e-05,-Inf,0,Inf,0.00154819341116761,0.480985450674687,-1.06613213627741e-18,1,-0.00154819341116761,0.572018342781446,0.825426944971537,5.23194920636243e-05,0.441336377019748,0.527245366439623,"NA"
"Caulobacteraceae",2,3.93939393939394e-05,0,0.000102857142857143,-1.38459638571471,Inf,Inf,0.00171531595557938,0.552540378852952,0.00133833894892409,0.756400951116403,-0.000376977006655294,0.978242259921917,0.585194032562276,5.6293836646939e-05,0.559102936318696,0.614032347606147,"NA"
"Hyphomonadaceae",87,0.0498484848484849,0.00629444444444444,0.00385714285714286,3.69194516915829,2.98539869977331,-0.706546469384976,-0.0205358606790828,0.217601924726621,0.141281494037079,4.35394165165803e-10,0.161817354716161,4.35376845686619e-10,74.2019841928256,0.392498852534364,9.15811966887197e-20,9.55497152118975e-18,"Limu"
"Parvularculaceae",87,0.0153787878787879,0.00615,0.00339619047619048,2.17895251764258,1.32228348226221,-0.856669035380368,-0.022275035615712,0.142514159290635,0.0334590725903611,0.0363024344460963,0.055734108206073,0.00021008286679236,8.67010831488212,0.0419750405461329,0.000360248258898131,0.00125286338927906,"Limu"
"Defluviicoccaceae",55,3.03030303030303e-06,0.00353888888888889,0.00396571428571429,-10.3539029549917,-10.1896186801724,0.164284274819307,0.000260055840089854,0.99957076642476,-0.0421016992326001,0.000431722666481726,-0.04236175507269,0.000427099565977862,9.71760057096352,0.0299540466243842,0.000150954513512316,0.000585327430133385,"CoralCCA"
