"id_25128",0,0,0,0,0,0,0,0,0,258026.9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85670.91343,0,0,0,0,0,0,0,0,0,0,0,217647.5181,0,0,0,0,0,193409.7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781770.3896,0,0,0,0,0,0,1483876.248,0,2258966.657,0,1697261.167,0,535475.8471,804655.3961,801727.1077,1846334.366
"id_25132",0,0,0,0,0,0,0,0,0,128067.237,0,0,0,0,65838.20845,0,2374331.007,0,0,0,0,0,0,0,0,5725242.185,0,0,0,0,0,0,0,0,0,0,95930.00511,0,0,0,1323268.377,0,0,0,3595137.779,0,0,0,0,0,0,0,0,2460004.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501.9507
"id_25139",0,0,0,0,0,0,0,0,0,400965.392,0,246976.979,0,0,250481.7862,0,0,0,0,0,0,0,0,0,0,101261.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343545.6313,0,0,0,0,0,0,102282.8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15700000,0,148473.3908,0,1.5e+07,19100000,0,0,0,0,0,0,221572.9086,0,0,0,0
"id_25144",0,0,0,0,0,0,0,0,0,135505.3297,0,1678084.697,0,0,247888.3959,0,111801.3547,0,0,0,0,0,0,0,0,602156.2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135959.5884,0,1596881.604,0,0,0,0,138537.261,0,459116.3449,0,0,0,317379.0881,0,0,0,0,0,0,0,0,119087.7559,0,0,342961.1498,0,0,0,0,0,0,0,0,0,1457744.933,0,289184.2257,212846.4317,1533819.34,224430.4479,533888.318,1052131.361,0,463628.9412,170521.9221,0,1074473.255,0,0,0,0
"id_25146",0,0,0,0,0,0,0,0,0,127899.9422,0,0,0,212190.8652,1334139.637,0,330267.3444,0,0,0,0,0,0,0,0,139094.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147930.3167,173658.3349,0,0,0,0,0,0,0,0,0,0,0,240258.5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628647.7281,0,0,0,0,995003.6104,0,0,0,0,7621645.312,9939017.455,9287263.068
"id_25154",0,0,0,0,0,0,0,0,0,127064.5269,0,0,0,0,0,0,0,0,0,0,0,81913.61562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551720.8857,0,0,0,175481.8,0,0,0,0,252261.5107,0,0,0,0,0,0,0,0,0,1400403.339,323191.8296,0,0,2213845.739,595919.6151,95994.72162,748195.0954,154549.7062,2114027.524,0,0,13300000,0,0,0,0
"id_25161",0,0,0,0,0,0,0,0,0,166295.0127,0,0,0,0,0,0,0,0,0,0,0,356286.1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250742.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140666.9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25164",0,0,0,0,0,0,0,0,0,106938.1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431621.954,0,0,0,0,0,0,1379931.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968743.91,10200000,2.5e+07,0,24500000,5416205.791,27100000,15200000,8413764.868,2.7e+07,35700000,44500000
"id_25177",0,0,0,0,0,0,0,0,0,101135.9516,0,0,0,0,0,0,0,0,0,0,0,3409627.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753986.358,0,0,0,23600000,192222.4006,0,0,0,4723372.717,0,0,0,0,24100000,0,631706.6037
"id_25181",0,0,0,0,0,0,0,0,0,336326.2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368532.095,0,0,0,0,0,0,0,1265858.173,0,0,0
"id_25182",0,0,0,0,0,0,0,0,0,211922.2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507539.5596,0,0,0,0,0,0,0,0,0,0,0,0,1506035.826,2261217.671
"id_25189",0,0,0,0,0,0,0,0,0,136923.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720258.059,1511887.928,1343603.841,0,0,2518203.87,2061231.343,11900000,13400000,0,0,8995000.432,5833275.001,0,0,0,0,0,0,0,0,0,0,0
"id_25190",0,0,0,0,0,0,0,0,0,957737.6,0,323271.6382,0,0,0,0,0,0,0,0,0,359676.8351,0,0,0,86820.67016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700000,0,0,0,0,0,0,0
"id_25192",0,0,0,0,0,0,0,0,0,174102.9954,0,0,0,311876.489,414856.7326,84568.62928,0,988908.8742,0,0,0,0,0,0,0,7529000.556,202898.0623,0,4049049.781,0,0,0,0,0,0,0,200845.8307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210160.7731,0,968063.3643,0,0,0,0,684972.8671,0,8286679.498,0,0,0,2124249.389,0,0,2997038.985,1583916.222,0,0,0,0,108190.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288303.0381,224882.9001
"id_25194",0,0,0,0,0,0,0,0,0,100234.6327,271186.0564,0,355779.0242,97890.38648,0,0,0,0,343347.6133,662461.943,178907.7617,0,703167.7999,169479.3014,0,296535.7567,0,942557.3313,0,143392.2119,581193.6065,165814.6885,1144022.492,338766.3244,0,394519.9715,1081806.924,186279.1459,0,367546.9921,0,0,674173.4401,222181.5511,0,539502.9966,692349.7791,0,0,0,0,0,344297.9737,0,484243.2053,388961.9431,253279.9522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271506.3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89868.28943,0
"id_25202",0,0,0,0,0,0,0,0,0,199064.5234,0,0,0,0,350665.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219498.6938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160021.8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631570.4318,0,0,0,0,0,0,0,0,0,0,2254175.063,0,156012.4895,0,2087367.812,1139971.133,0,0,0,0,0,2404526.553,101037.7025,0,0,0,0
"id_25204",0,0,0,0,0,0,0,0,0,166967.4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316167.662,100615.5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431269.69,0,0,0,0,460064.0783,0,0,0,0,0,0,0
"id_25206",0,0,0,0,0,0,0,0,0,148938.5022,0,6716184.036,0,1689038.272,0,0,0,0,0,0,0,0,0,0,0,874241.5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274354.9388,0,0
"id_25208",0,0,0,0,0,0,0,0,0,270389.9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162979.2592,0,0,0,0,1366974.236,408594.105,0,0,1942538.677,1166138.588,0,0,0,0,0,1529594.118,0,4233452.215,11300000,0,0,1754751.603,0,3539587.449,0,0,0,33900000,0,0,0,0,0,2197506.492,0,0,0,0,0,8395096.371,0,0,0,0,0,0,0,0,1943811.773,0,0,0,5632853.122,0,0,17300000,0,0,0,28400000,14700000,0,5461171.586,22900000,43800000,0,6954610.398,0,1.3e+07,1.8e+07
"id_25217",0,0,0,0,0,0,0,0,0,165795.2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179860.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326942.7164,0,0,289163.0774,0,1342382.093,980400.875,0
"id_25223",0,0,0,0,0,0,0,0,0,106308.5752,0,0,0,619194.0117,0,0,1115291.319,0,2313989.821,4225385.741,0,0,0,0,0,0,0,0,0,0,0,2647342.856,5035111.112,0,0,0,68241.86021,0,0,0,0,873590.6238,0,0,0,0,3819949.147,0,0,0,0,0,5003548.345,0,3512938.252,6399150.638,8741366.777,0,0,732493.959,0,0,0,0,0,0,1823541.367,3726395.268,11500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900000,0,0,0,0,0,0,2794190.763,0,6239795.263,0,0,3366477.494,16700000,14600000,22900000,5179361.316,38600000,23300000,15200000
"id_25235",0,0,0,0,0,0,0,0,0,144803.0267,296151.2594,0,280803.7197,0,0,2730457.252,0,0,295849.7267,2281392.95,6196305.429,0,239509.8075,1833326.294,0,179606.3192,6808892.825,0,8375284.908,0,1845795.92,1351534.219,1980518.775,1531976.879,4734095.529,1306043.6,5861923.309,5581142.851,2194259.576,1663793.247,0,0,6156273.076,869907.1806,0,3987834.314,4881061.604,534756.8957,1677609.058,8045223.622,0,4944259.226,1439355.496,0,1734361.744,1537992.709,8622690.346,0,11200000,0,0,0,0,0,15800000,0,0,10300000,18100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621596.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25238",0,0,0,0,0,0,0,0,0,141710.4339,6986485.015,0,172236.4639,0,0,0,0,0,9419943.471,482266.0349,0,232911.1313,0,142715.5487,850172.9798,0,1359817.739,7773644.333,0,345129.1023,131430.0649,403526.7213,15800000,11100000,0,1.5e+07,15800000,191361.0497,505793.5822,483717.6971,0,0,0,0,0,246530.1425,1288099.103,0,0,0,0,795232.9465,0,0,479973.4131,384805.2041,1310310.396,0,660197.0113,5029699.036,2946831.236,0,944096.8322,0,6356794.296,0,0,4316551.962,2377991.118,0,0,0,0,325473.6607,0,0,0,0,0,0,0,0,0,1122772.095,0,0,0,0,0,0,0,0,0,0,0,0,1479718.619,0,0,536179.5579,0,219724.7028,0
"id_25244",0,0,0,0,0,0,0,0,0,86975.35816,0,299412.215,0,0,234731.9778,0,236320.7564,0,0,0,0,0,0,0,0,454119.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113641.5095,0,133029.4037,0,0,0,0,0,308436.4862,0,0,0,0,102522.8367,0,0,0,0,0,0,0,0,0,832837.4045,0,0,0,0,323555.8712,488158.6411,0,103147.1418,1124538.135,0,2379613.012,1131148.918,0,180444.2192,1096342.62,1515929.892
"id_25255",0,0,0,0,0,0,0,0,0,162409.3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621261.5327,574061.552,1361320.502
"id_25267",0,0,0,0,0,0,0,0,0,114950.5825,0,0,0,327974.791,734383.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104472.7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308647.5277,0,1979407.789
"id_25268",0,0,0,0,0,0,0,0,0,91508.15239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946727.8418,0,0,787480.5302,897208.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562301.775,0,0,0,0
"id_25271",0,0,0,0,0,0,0,0,0,95211.83651,0,0,0,1678257.683,0,0,10900000,776384.9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6527043.49,0,0,0,0,0,0,0,0,0,0,0,0,1362668.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25280",0,0,0,0,0,0,0,0,0,198502.1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286800.6747,0,0,0,2871264.92,0,0,0,0,0,0,0
"id_25287",0,0,0,0,0,0,0,0,0,113683.1687,0,1068405.984,0,0,0,0,1054777.798,0,0,0,0,0,0,0,0,2951779.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424610.3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230624.6252,0,0,0,0,0,0,0,123789.2841,0,0,0,0,285067.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105888.9725,189394.8536,463380.3695,411746.2022,0,0,0,0,228267.0858,0,0,0,2972772.781,0,0
"id_25290",0,0,0,0,0,0,0,0,0,107866.6457,345133.0759,0,0,0,0,0,0,310721.7056,0,0,3883027.947,0,0,0,87540.92989,0,0,0,0,0,0,0,613638.021,2530933.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802391.4194,0,0,0,451657.6145,0,0,0,891004.4753,0,0,0,529339.7227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638605.943,0,0,0,0,2711447.173,0,0,0,0,0,0
"id_25296",0,0,0,0,0,0,0,0,0,88459.32329,0,0,0,472334.1661,2056663.598,0,464431.1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133963.3194,0,0,0,0,373908.8089,0,0,87322.48538,0,110768.4209,11800000,10600000
"id_25304",0,0,0,0,0,0,0,0,0,134068.0866,0,4539406.961,0,0,0,0,269872.3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201369.9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037842.153,0,0,0
"id_25311",0,0,0,0,0,0,0,0,0,197431.6168,0,0,0,0,195281.7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057661.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25313",0,0,0,0,0,0,0,0,0,127675.0914,0,0,0,0,3143866.712,0,608624.5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25322",0,0,0,0,0,0,0,0,0,505916.7461,0,0,0,2216746.255,0,0,2459856.618,0,0,3780295.539,0,8284821.238,0,0,0,0,0,3346194.578,0,3287913.501,4863704.956,0,0,0,0,0,0,0,0,0,220389.5317,0,2136351.234,0,204415.2509,0,0,0,0,0,0,2486612.492,0,242677.0558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462141.751,0,0,0,6548852.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92110.85144,95760.30129,0,0,0,105083.0163,0,0,0,14100000,414683.0087,588513.4838,457293.259
"id_25330",0,0,0,0,0,0,0,0,0,200050.8588,0,0,0,0,400860.5844,0,0,0,0,0,0,654823.8316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168535.7523,0,0,0,1331006.518,0,0,0,0,0,0,0,0,119274.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167668.7282,0,0,0,0,0,0,0,0,0
"id_25336",0,0,0,0,0,0,0,0,0,118340.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137117.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83218.33276,0,0,0,283483.4994,0,0,0,110671.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087608.447,0,0,0,0,0
"id_25345",0,0,0,0,0,0,0,0,0,88473.87951,0,835585.5542,0,1003610.021,0,0,0,0,0,0,0,0,0,0,0,1236099.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25347",0,0,0,0,0,0,0,0,0,78909.77277,0,0,0,283325.956,123455.5842,0,1126958.981,0,0,0,0,0,0,0,0,11900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269841.2051,0,0,0,0,601669.3036,0,317404.9516,80092.6326,0,0,0,0,0,0,0,0,0,0,108376.5259,0,0,175931.9835,0,129760.6294,0,98016.46813,471835.4538,579838.8823,448176.293,334151.2413,0,0,0,2296726.648,729327.2055,0,0,8567162.144,0,12900000
"id_25363",0,0,0,0,0,0,0,0,0,142814.5033,0,240680.718,0,0,0,0,82966.83099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596654.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18200000,0,0,0
"id_25367",0,0,0,0,0,0,0,0,0,498330.358,0,0,0,4509197.416,20500000,0,6671736.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309099.09,515830.6865,0,0,0,367982.5741,0,7539483.865,0,0,1311131.041,0,0,16700000,17200000
"id_25368",0,0,0,0,0,0,0,0,0,142264.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332610.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145743.5512,0,0,0
"id_25378",0,0,0,0,0,0,0,0,0,128840.4623,0,0,0,0,125969.5945,0,0,0,0,0,0,0,0,0,101974.5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232934.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815241.7845,0,0,0,0,0,0,0,0,0,141582.9101,0,0,0,129460.5902,0,459339.5239,692969.805,513023.5588,219088.8355,895982.7822,1329006.355,2423805.569,79933.37287,0,0,7690248.814
"id_25387",0,0,0,0,0,0,0,0,0,235936.7796,0,1612548.638,0,0,0,0,477913.3362,0,0,0,0,0,0,0,603116.7825,953530.5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343119.4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635624.2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780548.8403,0,0,0,7337489.055,0,0,1.7e+07,0,0,0
"id_25388",0,0,0,0,0,0,0,0,0,165993.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559800.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672619.003,0,267801.4026,552634.7434
"id_25389",0,0,0,0,0,0,0,0,0,102983.8324,964626.4383,549455.3511,823210.6708,2631541.236,0,370702.0842,0,0,146526.254,803484.516,0,0,694948.1407,0,0,0,293040.4029,0,1884764.183,0,101382.4166,0,347823.7074,0,0,0,823126.1842,0,0,0,0,0,0,645115.6488,0,0,907828.4828,0,0,0,0,417918.7545,149630.9735,0,81449.96684,0,1149007.422,0,634126.2431,0,0,0,0,0,357627.7145,0,0,0,795550.0233,0,0,0,0,107957.1875,0,0,0,0,0,0,0,0,0,2268985.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125018.411
"id_25391",0,0,0,0,0,0,0,0,0,122978.8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189901.5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303714.4628,0,0,292062.1975,0,1212274.825,950583.1332,942040.5552
"id_25395",0,0,0,0,0,0,0,0,0,136631.0177,0,0,0,0,0,0,0,0,0,0,0,266966.6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778557.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600200.1025,0,0,0,0,4089952.013,0,0,0,0,0,0,0,0,655070.4537,0,0,6288059.288,81695.96561,0
"id_25406",0,0,0,0,0,0,0,0,0,182996.3143,0,337400.9,0,0,81432.23825,0,258371.348,0,0,0,0,0,0,0,0,954806.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_25412",0,0,0,0,0,0,0,0,0,392288.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824578.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828949.062,1395106.173,2315046.987,0,2793280.013,2887034.755,3721746.723,11900000,0,0,0
"id_25419",0,0,0,0,0,0,0,0,0,86450.68675,0,0,0,0,105137.0288,0,0,0,0,0,0,0,0,0,892607.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901469.7185,1674139.936,0,0,671980.6543,5446497.542,2179087.879,4020384.806,1016153.41,923756.7626,2283182.926
"id_25421",0,0,0,0,0,0,0,0,0,112497.6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83950.20101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139590.8307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143880.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39800000,0,0,0,39200000,0,33600000,0,0,0
"id_25448",0,0,0,0,0,0,0,0,0,135036.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279658.4324,1377627.186,149078.6773,0,0,0,487391.7357,4131181.8,0,0,0
