id	clade	color	linetype	line
c8d45fc1f0d0c25518088251a4569a3d	clade	#66a61e	dashed	4
3396bbc5a12b615544b3ede94e3003b5	clade	#66a61e	dashed	4
8b473aa4986f2d35ffc6eef00a8e9dc6	clade	#e6ab02	dashed	4
09f3ab282d52f80549d17a1817f6bb18	clade	#7570b3	dashed	4
b7fe581aab6c5de787002dc261cf579e	clade	#a6761d	dashed	4
230d6a8b152c43cc4ac112945fb5660b	clade	#7570b3	dashed	4
3985e59da4fd85bf34b70a133eabf5eb	clade	#66a61e	dashed	4
2a8d3cca7433aa4e0c25082eb5c57d0d	clade	#e6ab02	dashed	4
b3a50d6a886bf41a996ae01a88bb0122	clade	#7570b3	dashed	4
6039e14901d9c4f9a8ca6a584e205ce5	clade	#d95f02	dashed	4
53247debc067eb4f6f71623139ca03b8	clade	#7570b3	dashed	4
2c132f2452a0d2f3795a2600a5c74944	clade	#a6761d	dashed	4
421b259d5e66313f31ba487955f98710	clade	#a6761d	dashed	4
5556d1db582049881c85f2285a9bed02	clade	#7570b3	dashed	4
b5fbdc1dd0f69cc81a5178ae404e7175	clade	#d95f02	dashed	4
b3dd9e655187220a8c27619a57a776e6	clade	#7570b3	dashed	4
dd727a9c0c30fba9e21ea359194a6f29	clade	#66a61e	dashed	4
339c2c8a628155ec09c614fa960b67f1	clade	#666666	dashed	4
50299a82349e6180b08a72aa314e8a9e	clade	#66a61e	dashed	4
64154e9cdd35c991ef8ee33de379fcdd	clade	#66a61e	dashed	4
9e8f879dd528718ab4ef5665643e0a51	clade	#66a61e	dashed	4
cb28e09e23f2c9cade230bc5a499ce1b	clade	#66a61e	dashed	4
e6aa2a28de07b4977b91a8166b99c85e	clade	#666666	dashed	4
3b6dbe5af358efdb7ff137895c4c3562	clade	#7570b3	dashed	4
157e018983c9ae9ab2f975c12efa6698	clade	#1b9e77	dashed	4
8b9bbac599343be744edafc0b056da50	clade	#d95f02	dashed	4
ea5c07c211ae7d39b9d7c87bbbade8d4	clade	#a6761d	dashed	4
9b45f1e089c87fb35088ac9d2ced00c8	clade	#66a61e	dashed	4
ebe7a85c030df47c3174f44272c68f56	clade	#1b9e77	dashed	4
e3f363a19b2662a936fdf4ad01e21226	clade	#7570b3	dashed	4
4d1d704f8fb08b04313d74cce207e42f	clade	#7570b3	dashed	4
66fb1e2dddd215cd762af6c52034bee6	clade	#7570b3	dashed	4
9c4fbc8956f49854764d0fe73ae9b328	clade	#66a61e	dashed	4
09dd4303acb09a121895df0989efcabb	clade	#1b9e77	dashed	4
84ec6e4bbefdc229c0a81ee63a715032	clade	#66a61e	dashed	4
5a2924990f59ca6ec2a5374927d219d4	clade	#66a61e	dashed	4
9db59da09c4ad85782d6c540833149b5	clade	#66a61e	dashed	4
17da6e5c7bfbb12e0e0887a7cddc681c	clade	#a6761d	dashed	4
0dfd99c39a58ddce267d3d8ade4b90e0	clade	#7570b3	dashed	4
de484e5b1e35b65a0d26bdf995dc030f	clade	#1b9e77	dashed	4
ad49371f86eab7256173e28dbde21fa9	clade	#a6761d	dashed	4
8ce940447af827ac4347bcfc985942d4	clade	#7570b3	dashed	4
c4d562b47002513be1ebf676b7b18d59	clade	#66a61e	dashed	4
e329e276fafd6c23ad2f8bc99b62cfd3	clade	#66a61e	dashed	4
22ce85799daa453e77339141c78a0218	clade	#66a61e	dashed	4
91ec069fb9b691357b2eec178ed48daf	clade	#7570b3	dashed	4
07373abda0f485db3bd82a00d6baf448	clade	#66a61e	dashed	4
562c8f4233a4e167a8d6ed0fc8380d0b	clade	#7570b3	normal	6
a79ac40c8397b7a416fdc09cc6ed5174	clade	#1b9e77	dashed	4
7583a7ddcf0f3856789926e40034a1c0	clade	#66a61e	dashed	4
997841a5ee7ac9386276cc380391cbb3	clade	#66a61e	dashed	4
21bb8f0c388c9364c887524c63b9532f	clade	#a6761d	dashed	4
ec08d56f939770f505ef16e475480c87	clade	#66a61e	dashed	4
f71ddf65c3c50df78a4f978cf155c27d	clade	#66a61e	dashed	4
f31d4ef4ce16079f44dd357ea1fa8adc	clade	#1b9e77	dashed	4
122e9c55a3a7b6a3979562b9d6e53991	clade	#a6761d	dashed	4
158a8401fa72380ef0e47f1ac13fbfe6	clade	#66a61e	dashed	4
187c2a9efc9a51d241390703e448af38	clade	#a6761d	dashed	4
4764c14f908e7a9790f69f218477b643	clade	#7570b3	dashed	4
726aaec27176fd94f24ddb0a4cc901a7	clade	#66a61e	dashed	4
db80d0e40b6597a75c0baa6601efe065	clade	#66a61e	dashed	4
4b5d1eb22601ee68d9529b8eecb5ca37	clade	#66a61e	dashed	4
fece434e44ffa4bbda61e04e1aa4d957	clade	#7570b3	dashed	4
0e3a20a92a15325a364de87258ba80b9	clade	#66a61e	dashed	4
798631b5518fedda4c97d78bfc643bfd	clade	#a6761d	dashed	4
19277c10a4279e559d1eccfff12e36d2	clade	#666666	dashed	4
4479439977b9ab03dd5a2034fa2ac6b6	clade	#d95f02	dashed	4
e661d250945b8506716fe13e73e9090c	clade	#7570b3	dashed	4
88d114a063fb17195f19cb9d19dfe93c	clade	#7570b3	dashed	4
e6ac45d91f6dcc437aaf6e9e6f4d0b43	clade	#66a61e	dashed	4
c6bef70e9cf8ff3c15803a3beef4a953	clade	#66a61e	dashed	4
58ae8df63324cbc81af1a884c8278197	clade	#66a61e	dashed	4
947a281db855606c096334a226e41297	clade	#a6761d	dashed	4
5f205f62f86763622ef6f55f85713aa6	clade	#66a61e	dashed	4
0c35af76584ae6ad8d6b073a8ac316da	clade	#1b9e77	dashed	4
23e26f13a36237141e37d3ea522a213f	clade	#666666	dashed	4
9bf7108bcb66816390d72bc3da5fcbc7	clade	#666666	dashed	4
8cf1d52e2d7bcdb29880ade614bee4c4	clade	#66a61e	dashed	4
1f162eb702404722fb5773644b00a658	clade	#7570b3	dashed	4
8e32e86b5cf147342d1fa52538d1886f	clade	#66a61e	dashed	4
1e9bb49ef73eb8ccabfe31e6efcb94be	clade	#1b9e77	dashed	4
ca1254dfa6be184750a43e5a3af64493	clade	#666666	dashed	4
aef5f4b553417580d14c580ea4931e03	clade	#666666	dashed	4
138526861c9eb443b3c94410b1b47e78	clade	#66a61e	dashed	4
facd69d6c196456ef7bfb7f0b70bc17b	clade	#66a61e	dashed	4
6ae5d04ab3429b93e83dad267c34f9a0	clade	#66a61e	dashed	4
ffa8db7c162f177448e55a5f9786484a	clade	#666666	dashed	4
88d9e1a25ddf4a2268567ad599f08955	clade	#1b9e77	dashed	4
c4d2bbdb3ee02cd9ac16868b92ae08a3	clade	#7570b3	dashed	4
7c0fb95ba3d1d43bdedcf2ae4d522591	clade	#1b9e77	dashed	4
334601c27e234dd5a3c3e1e788cdc82e	clade	#66a61e	dashed	4
1365f7922df579b72d7bde1af73f45b3	clade	#66a61e	dashed	4
9280ad2d875b3c91b30ee3285d867040	clade	#7570b3	dashed	4
4b4d9366ce74742d40ca02952ab26c82	clade	#666666	dashed	4
6155122941e10a81b240732b1a9a2fd2	clade	#a6761d	dashed	4
0d8cccb5fb06dea39a4cba0b3a3ec818	clade	#66a61e	dashed	4
a652f4eac9c12c8ea23c3cb09903a96b	clade	#66a61e	dashed	4
11880ddf542e262d0a39fecf85328e51	clade	#66a61e	dashed	4
0d547a8640f8eef1c88f60cf3b1a2ff6	clade	#66a61e	dashed	4
08f60f0a127fd31e4b67b3eb6401c734	clade	#66a61e	dashed	4
8dd01e757038771378841e1f7e60efc7	clade	#66a61e	dashed	4
d0369d24230ece609dd74778036ff6a6	clade	#66a61e	dashed	4
dc721d1ef6ab1c134770577388ccdd15	clade	#1b9e77	dashed	4
97f7f11a40fcb58aa54ca740dbabff2f	clade	#66a61e	dashed	4
20ab4f7851e728dffad4cec4ad196334	clade	#66a61e	dashed	4
1827aa242ccdd69424e64b969e47279c	clade	#66a61e	dashed	4
3ed1bad7284c535f3a227ca36da10a6d	clade	#66a61e	dashed	4
c12931692c78c74fe4cc13c0c08fffa8	clade	#66a61e	dashed	4
b397678621cfdceeef6664609a45190d	clade	#a6761d	dashed	4
b97521475f42fe562b17c228b6409404	clade	#e6ab02	dashed	4
93c9dffc1a0086d2e09a7aabf6526718	clade	#66a61e	dashed	4
f3e083c3e7c2619a36ef1187bdfa6135	clade	#7570b3	dashed	4
3fee4384c80c09f0a80ab47fe911bdde	clade	#7570b3	dashed	4
e27edce7a1d666a63ef64dfd036413d0	clade	#1b9e77	dashed	4
5c0058457bcaa748f507fddbd2a56611	clade	#e7298a	dashed	4
4d62c8989c818fa194440fd8115b021a	clade	#666666	dashed	4
174ffe22430a33edd93cd154a08eef0a	clade	#1b9e77	dashed	4
eb2663d40844b095a909fbfcfe880939	clade	#7570b3	dashed	4
b17457ff3313abd751aebfc3c4624d62	clade	#a6761d	dashed	4
0e091003589dbce666245360ff74b10d	clade	#666666	dashed	4
cf9811b9397c5b1d56ee2b2ba2ad68c3	clade	#66a61e	dashed	4
82f0f1321e2b465823459bbb71f583a0	clade	#666666	dashed	4
8c572eaf60852b7439027084e68caa0d	clade	#66a61e	dashed	4
5d589ff257eb9336ef42966170d4996a	clade	#666666	dashed	4
3cd7ae27ef1142df0585ebd370b75809	clade	#a6761d	dashed	4
27f86417216f4401df3a7ffa6a24978f	clade	#a6761d	dashed	4
bfd51be595f90a996b07eba1a04d39a5	clade	#66a61e	dashed	4
a4c78f9c595d4a4d4ab8233374c90698	clade	#7570b3	dashed	4
6d350d8c957a4c38617ded7d7d830353	clade	#666666	dashed	4
e0452082a06061eb388980b0dba02280	clade	#7570b3	dashed	4
4795d0e992fbd26802e33469aecf58ec	clade	#d95f02	dashed	4
8182688901b5fdda70f9c1d41a301b98	clade	#66a61e	dashed	4
90cac5308c9506c76d7f56c3b9c45731	clade	#666666	dashed	4
6826d3b36afc94ad19fa831bcb55d0e5	clade	#7570b3	dashed	4
de24ea6a1e06c03c58949df6fd45ddea	clade	#66a61e	dashed	4
28fc42ceeaf5b45ec28320ec02ea4426	clade	#7570b3	dashed	4
485c9a45deed65f2cdb27e7634b50ffd	clade	#7570b3	dashed	4
9aab7dfd51d79f759e12db0e0b42cae9	clade	#7570b3	dashed	4
fc473fd64e714256e39c30722a9a5425	clade	#666666	dashed	4
1598512f6d2284eae962398001062697	clade	#e7298a	dashed	4
f280d4ba767156cccdbca34d9b6329c2	clade	#a6761d	dashed	4
7e61620992825b61590ba078f0d335f2	clade	#66a61e	dashed	4
3ff933e3869f6daee1b9e2ebaf375514	clade	#e7298a	dashed	4
b4deea89850933f768e86ea5f15c9091	clade	#7570b3	dashed	4
6c1006a9f5493f3fefdb2784fd6c9d15	clade	#66a61e	dashed	4
1f4b58aab53d3e56b70b72fbfb14e3ca	clade	#66a61e	dashed	4
02a04826c6108a4bbe90e98428b8e544	clade	#1b9e77	dashed	4
bd76ef1e47b68e5b7514d034182e3d91	clade	#a6761d	dashed	4
22a7ab7e142ff6f7338c980bbc74fb2c	clade	#666666	dashed	4
d7466bf82c14b406b9bb9e93aadca76f	clade	#d95f02	dashed	4
3f849b81bfcb244fe362ce4864792bcf	clade	#66a61e	dashed	4
133f6f600611d0e5c9243a2d971c37f5	clade	#66a61e	dashed	4
e72a78176b76c98549ec65f9ec6854e9	clade	#7570b3	dashed	4
315fb90da90f306e770e53e24c5c0f58	clade	#e6ab02	normal	6
fbbcd598864fe9053f77208506c57e5d	clade	#66a61e	dashed	4
32cf05496c23453459fb9f0d83730e1b	clade	#d95f02	dashed	4
288e6337697129e40afc29af8e5a370d	clade	#66a61e	dashed	4
69a1b63e2a60780ecf1f7baa2c1d559b	clade	#1b9e77	dashed	4
5e82146f0d6f1db8c3c990281925f93a	clade	#66a61e	dashed	4
1e89b77774f717fb7f9f19f26ce3a9c1	clade	#66a61e	dashed	4
3921de6e7088c42b14fe57e2da5bf6b7	clade	#7570b3	dashed	4
31e16c70e4d230f1c962a3a64ef6428c	clade	#66a61e	dashed	4
e7c28ca6826d000b118aec917f81f2f3	clade	#e7298a	dashed	4
3013a9f249583513bee04faef6ff72d2	clade	#66a61e	dashed	4
0b45cccf812d60c3992116b2721ea039	clade	#66a61e	dashed	4
e38e0eeca9d8a8aafbb937605cd0ad5f	clade	#e6ab02	dashed	4
036af5e38ffa363b57c9679ff205565f	clade	#d95f02	dashed	4
1ff5de315eb1143b93cb585ee5db3629	clade	#666666	dashed	4
190b3b41e16c2e2a5928985708f33bdd	clade	#66a61e	dashed	4
be194d47830be9122a3a043a88add3a7	clade	#e7298a	dashed	4
e1f9e402181f306003280e6231eb317b	clade	#66a61e	dashed	4
01e5264edc05f56c8d3ff88f9a9ea8ba	clade	#7570b3	dashed	4
6021069832c8260a7e464632906301e7	clade	#7570b3	dashed	4
37fc75cbdb25f523e99e28336536f7cd	clade	#a6761d	dashed	4
3851cfadef8d0a7852144763d1baa8cd	clade	#666666	dashed	4
9873fe270a46d1cfa47e0a2f8290525c	clade	#66a61e	dashed	4
46d099eb8564aca77620938da06925c2	clade	#66a61e	dashed	4
e139ef7477a118c0168611e958873cd9	clade	#e7298a	dashed	4
c12ea53fc737d1adcb73ff2691cf6cc3	clade	#a6761d	dashed	4
7b6ffcac2f79bd2922e67335c94bef13	clade	#66a61e	dashed	4
471bc73bdeb781e9650d987be79b46bc	clade	#66a61e	dashed	4
024462d24f0158718990dc83206bcef3	clade	#d95f02	dashed	4
194fd6da0e94533aa6d81c15f94261f7	clade	#a6761d	normal	6
d714ce3ec79976ac2ac438283cd32b9a	clade	#66a61e	dashed	4
7be17195c5eb2c45cf8fce3645d29d98	clade	#7570b3	dashed	4
b61677fc4d399014294d6bf9a0ce989c	clade	#666666	dashed	4
728b2f1062ff34b5e1fde91dc2547c6f	clade	#66a61e	dashed	4
c2b2ea589746aff249505cceff01dd47	clade	#7570b3	dashed	4
0d7a3b3c8da06e1f0542dfd45fb5f757	clade	#d95f02	dashed	4
85d20235449a2cd8444a522c9b82764e	clade	#1b9e77	dashed	4
5bac9ac55bb635ec4b46764211dd3b01	clade	#1b9e77	dashed	4
985ac1f3689e4aabdb005e28d7022ef6	clade	#7570b3	dashed	4
e9a8317447d9813be7d99b814ec1481b	clade	#e7298a	dashed	4
3aecff4bb7b178a7d15294c5b71c8ad9	clade	#a6761d	dashed	4
19e06d2047cf399616523592b9675fbb	clade	#66a61e	dashed	4
6db040da44e3d9c7d5653150fdf1fa1f	clade	#66a61e	dashed	4
89c43db19b55af34a65f4b880eb2f449	clade	#e7298a	dashed	4
aae7137c42a8f045056e0bb2baecd3bf	clade	#666666	dashed	4
bc677c07a2d27264b30423aa94cd3bc8	clade	#66a61e	dashed	4
9f39537553470fa8ed44c2350c458390	clade	#66a61e	dashed	4
a6008cc0846c4812f804fe2d55c1b868	clade	#666666	dashed	4
60870b085e0a027fd7aa83d0083f81d3	clade	#66a61e	dashed	4
8a04675c8d474ac67dc8f7101552e594	clade	#66a61e	dashed	4
3d59a46d41df02b9f9515a0a0a4f42a7	clade	#66a61e	dashed	4
097d6a0b55380f75ba99594e1c22112a	clade	#7570b3	dashed	4
7f22053e79be1a959423c553bd6f2fbf	clade	#7570b3	dashed	4
806e44c1945447f5a37b064f9eab97db	clade	#66a61e	dashed	4
07c3564b9846fda102d3ecd8aa231155	clade	#1b9e77	dashed	4
cd703de027591ae84b6f7ca6f48b5c22	clade	#e6ab02	dashed	4
0f51553eabbf644426bb676370686e88	clade	#e6ab02	dashed	4
78d00d0cd4753cf574fe514848197d02	clade	#d95f02	dashed	4
fc27f160497d5d84973f84f4bcc97786	clade	#66a61e	dashed	4
9434d9e0e93aff77467a6913faf360df	clade	#66a61e	dashed	4
9331eeae654120624041a3c393b6f78e	clade	#7570b3	dashed	4
1372ee00188e79424d9cd4d15d3defcd	clade	#66a61e	dashed	4
d7065de6f304ce7157a9506e72eec583	clade	#66a61e	dashed	4
56435387758b7737cee34a39269b2d26	clade	#1b9e77	dashed	4
e90fadb65a442e6768d772e343ae4ab5	clade	#66a61e	dashed	4
97e7bbd6db82f4bcf948cbb915453d41	clade	#e6ab02	dashed	4
7cf8b626bb665967211b73b278d9a653	clade	#66a61e	dashed	4
b19cff02296d461ba855839b0c53b317	clade	#66a61e	dashed	4
aa652f513a605709a4f34a04d1a311d5	clade	#e7298a	dashed	4
ed0fbedd50af9cbc838a21605fa63309	clade	#1b9e77	dashed	4
b285b8acccacf1c2f9e6a7b0be59ee7f	clade	#666666	dashed	4
94ae332990560a4e705b632e01e7b0fe	clade	#7570b3	dashed	4
9273627a486414eaaf0e63713362ed1f	clade	#66a61e	dashed	4
7102b653750b618ea80176960c9831a9	clade	#1b9e77	dashed	4
90f3d42d24b8362433083e8f82d6a5d4	clade	#7570b3	dashed	4
0e379f7a278ed37af3421e5addd41dfe	clade	#66a61e	dashed	4
ae52811bdbdf276ade4d4f66979977dd	clade	#66a61e	dashed	4
258c10ce692b4f9c5cc2160870d9f184	clade	#66a61e	dashed	4
9af95c4b43d9301be15ac9494591c886	clade	#66a61e	dashed	4
e2f5e64b1fda33496e7abbad2a923a18	clade	#a6761d	dashed	4
0d739e62a470b80f61ad5e839f431473	clade	#66a61e	dashed	4
c5fd50b6a17334b2616310e9279cdfd7	clade	#666666	normal	6
303091ee98dd1933f83f1814c7b9e1a1	clade	#1b9e77	dashed	4
ef0f70185c8cce4ffdaaf90eb9a50906	clade	#666666	dashed	4
482bdc1c3e175c1dc2fc20e05b543bb3	clade	#d95f02	dashed	4
05b13039a20dcffc6fe85c65dbc4386d	clade	#a6761d	dashed	4
6c296b7eccc3cb6c36e018c38faa6dd1	clade	#66a61e	dashed	4
51870090c91180c0d2613562a365bc85	clade	#7570b3	dashed	4
1bb4049d3f716506299a770248990915	clade	#66a61e	dashed	4
6cb8c20c331f5e3818ae3a46cd494ccd	clade	#1b9e77	dashed	4
1240396721d2c3f93facf551027ced8d	clade	#66a61e	dashed	4
b2d2bb24b3d2038f9c53da9adc6b33da	clade	#66a61e	dashed	4
2f029e2e17a45c9ec4e74669e88a9369	clade	#7570b3	dashed	4
3c68650d70f4647837dc6f5449f3eecc	clade	#666666	dashed	4
9a8614c2f19e02ab8be172936aaf0c5c	clade	#1b9e77	dashed	4
8c2a9f025de217e9a37ff3cc42919bab	clade	#66a61e	dashed	4
be1a6de11d61aff85f55fbf0aed63b0f	clade	#1b9e77	dashed	4
e9b1932e3c0a85e17425ca5bb857a472	clade	#666666	dashed	4
27b2f94e428fdd1fed0d956aedcff85d	clade	#1b9e77	dashed	4
ffbca11c3e34494f9e51d7e855b181d6	clade	#7570b3	dashed	4
43e6e91415290bdfdeebfed999ce69a7	clade	#1b9e77	dashed	4
673cc7f016351b867f2e43cb7a5bc612	clade	#66a61e	dashed	4
07afa9b2bb791a303f6ff8b8afd4bbf8	clade	#1b9e77	dashed	4
b12da4d299d84dd70223d803b0ad3c69	clade	#e7298a	dashed	4
4bb396dd863a2db6c629e986558a2c0d	clade	#7570b3	dashed	4
a18b0c9f93cc7959dbb6e2d46d2c84e1	clade	#1b9e77	dashed	4
e9491166c4ca8d8ad544fe3fb6e375b7	clade	#66a61e	dashed	4
eeead8ca35c68d0b71822f78f02b9633	clade	#66a61e	dashed	4
fc2f6587b5e5ba1c54828e2f284fce15	clade	#1b9e77	dashed	4
16f66f6d78309d3ffa5ba22b76a11e0e	clade	#d95f02	dashed	4
97ad0e351ad2a7977b1e0f0b79780dda	clade	#d95f02	dashed	4
14a06bdd7567662b1d389a57e5cc95c2	clade	#66a61e	dashed	4
cf38857eae628d266eb9d1278e7cdd24	clade	#66a61e	dashed	4
b481b58cfdada1dedab199c0fc1d2afe	clade	#7570b3	dashed	4
54fa3c1f27500815fbf8b01b55f1dcc6	clade	#e6ab02	dashed	4
10c1b7bf042458bdac00111ade7eb045	clade	#666666	dashed	4
37be000ffc412f3f83aa383742313410	clade	#1b9e77	dashed	4
12c562821088b2791108d7c07fa453d5	clade	#666666	dashed	4
bf776fcac27b2c8d1621dadcf79c4c96	clade	#7570b3	dashed	4
cd3eca4ee31b7fdfb16ec11a0eecfd5c	clade	#e7298a	dashed	4
08600bc45dce65ebbaf774a9bc42cc06	clade	#66a61e	dashed	4
feea2a8d0f57cf7723dbbeab593424c8	clade	#7570b3	dashed	4
b2c09a3e80692309661f2eb1122a2311	clade	#66a61e	dashed	4
06fc3738f1bb1a57c3188348b63b0125	clade	#7570b3	dashed	4
6c1a017833856925ea7257d593308a1d	clade	#66a61e	dashed	4
b4d3b83a03919946451774024204c095	clade	#66a61e	dashed	4
8fcf0259afaeac712f6b37fed1ff9f2e	clade	#66a61e	dashed	4
7762068fd12d716f791d45625475d226	clade	#e7298a	dashed	4
629baf83b61dd49cbd1e57a4f80d502a	clade	#66a61e	dashed	4
6f7ff6976f8c39cbadc2aba1ae081de1	clade	#66a61e	dashed	4
bdc521d0f08c842a3abd63df6e69a68b	clade	#66a61e	dashed	4
c3f04e4dcb4bd241537cfebce783d5f2	clade	#1b9e77	dashed	4
8296c56296ef9187891f844fe230c5a0	clade	#d95f02	dashed	4
88091a6ce903aaa67c5df8d66cce6fe6	clade	#d95f02	dashed	4
e1ef6d35494c182fa86e3cbb5ac94070	clade	#66a61e	dashed	4
5244b4eec2597a1aa067d2d3029f1312	clade	#666666	dashed	4
16a06e935ed4b501446ee82059df7e90	clade	#666666	dashed	4
1aa9f8d1370747789acb3ce60ed02878	clade	#a6761d	dashed	4
f8a964bacb128920a9e99917c72bc0e4	clade	#d95f02	dashed	4
42da47fc5052cf38c4f74510a8b05b31	clade	#66a61e	dashed	4
f722d03f0071aa007c384f3170999359	clade	#66a61e	dashed	4
1ca995d8a9376da13ed98603e6e848a0	clade	#66a61e	dashed	4
65cb9b24315527e264e6a012dfdf70f0	clade	#1b9e77	dashed	4
c484f8be7c7bb1a3e714d27212560302	clade	#66a61e	dashed	4
c6e9dcca242c35ee25f0e148cfec7789	clade	#1b9e77	dashed	4
751d6aba0f6798585b460463d284d8c5	clade	#1b9e77	dashed	4
f4c00d7269b9a959bb3a879d41422620	clade	#666666	dashed	4
915f77926b87b44019e9aaa4410fde4b	clade	#66a61e	dashed	4
aaf0ead412160cc640335a0ed8c894c9	clade	#1b9e77	dashed	4
a6c8c15b09dd4c5bc0cece9d963259ff	clade	#a6761d	dashed	4
1a5e0d9f38d9eadca8e892be1db917bd	clade	#66a61e	dashed	4
d964b07cc3c4ada3c2e29fd6e3ae29e9	clade	#666666	dashed	4
f19ec8297d8d69d448161453eecb0fec	clade	#d95f02	dashed	4
46de2563bb126ffbbbeac5db20b72923	clade	#66a61e	dashed	4
514168e481b5ff687a8785c813246566	clade	#666666	dashed	4
0aea2d199c9abcf249e5a005458728db	clade	#66a61e	dashed	4
8fc4c249ee9a538e94f52d37d559928e	clade	#66a61e	dashed	4
c584d3d5487dc09b1b954a00584a93ea	clade	#d95f02	dashed	4
0d9b6e438cfb9aa8ee790a393a74d9ff	clade	#66a61e	dashed	4
55755cfc3725008d183bd85189db7386	clade	#d95f02	dashed	4
a857d82a9dcd1b2443d932349f3b8e3c	clade	#d95f02	dashed	4
181ba14e3ac241f577268bf3f0fb4132	clade	#66a61e	dashed	4
425bf35a6d51d076f2946249cd06044a	clade	#e6ab02	dashed	4
798a776d81e1b21b2e31a69a9f23423b	clade	#7570b3	normal	6
2cfb7a4be2b6d861f13362a02f790a25	clade	#666666	dashed	4
01fee2690a8370a71e8aaa82baafd880	clade	#66a61e	dashed	4
7710539610a3c085a4c857334b91383d	clade	#1b9e77	dashed	4
8fbacc9f9cc510d7a137f519008f9481	clade	#7570b3	dashed	4
6cd5ff3ba2bd2c7e50b997a0b4617652	clade	#666666	dashed	4
1bcd00460f8e243aec3e10bd7488a009	clade	#a6761d	dashed	4
7e2e7603e10b30a5c3a79ceda06ba1ec	clade	#7570b3	dashed	4
600bebe30650588433c2c068187eafca	clade	#66a61e	dashed	4
5ca3950c1aeb2763a3313962bc0c736b	clade	#1b9e77	dashed	4
ca30d0e8ec1f8d171f8f2e2216a3efaf	clade	#66a61e	dashed	4
036b7809e1131cdf9a641002427ca8bd	clade	#7570b3	dashed	4
675361dcff8be0532d58e0c15209e5a7	clade	#7570b3	dashed	4
92eed9621b2f776931b87a031d0b6896	clade	#666666	dashed	4
04044167b77654e83205f58c94cdb1fa	clade	#a6761d	dashed	4
531138166267974e0eb7059978496942	clade	#d95f02	dashed	4
535bacf6101fd2a59352a01f0c6ce98a	clade	#7570b3	dashed	4
15f8e1f5428e741ed3b3d32588990fb5	clade	#66a61e	dashed	4
a997dcbf88eb7111be84ddc34468c279	clade	#1b9e77	dashed	4
3e4ca974c3aa707e841262081b737254	clade	#7570b3	normal	6
c91d87be28e99ce2c77c8613f0f6b337	clade	#d95f02	dashed	4
a52898d074a507e16d489be05172744b	clade	#66a61e	dashed	4
7b89478dafb658462d4101509a1a2925	clade	#7570b3	dashed	4
ec7ffe233c5396c25e2e51518d3c4a63	clade	#7570b3	dashed	4
ae08a3fd6df5c0beca5af7974f3cd622	clade	#7570b3	dashed	4
6a287ddc7ffe7e9ee287bef0f09ea96a	clade	#66a61e	dashed	4
0d60f6c0d69ceec204a3d9a52b2e6225	clade	#a6761d	dashed	4
a8d195614fe99da3ac1bcdd1fedaa863	clade	#66a61e	dashed	4
1111dbd1a3bab52b2259d95ecb540ae0	clade	#66a61e	dashed	4
fb635e7827236ab711fd5d86bc390e52	clade	#66a61e	dashed	4
b34e223c4cb92f1732b0ed5026c4a984	clade	#66a61e	dashed	4
e91f358412d254a05ab2c30295e28655	clade	#66a61e	dashed	4
35af230d71f4f1b442053e0ed0191e60	clade	#a6761d	dashed	4
a591b34ec310b92918ee27ef2be1f3b8	clade	#66a61e	dashed	4
d4b457974fa01597891a349f9317547a	clade	#d95f02	dashed	4
32547e0cdfbe06b2065e51a37cc8a970	clade	#666666	dashed	4
7730b91a96d36e7be475939a13f135fc	clade	#1b9e77	dashed	4
8fc2324a06383ee24d2d1849864e2cdb	clade	#66a61e	dashed	4
323db14962211df82903370334fe76ec	clade	#a6761d	dashed	4
edab48fdf876319f589f4f4d14133ea5	clade	#66a61e	dashed	4
6561e712b77f0a4e04d0defda14516fc	clade	#66a61e	dashed	4
83e09bed644bc1b6a184475d3f21b9ae	clade	#1b9e77	dashed	4
635623eb63d9d82841dc5690f93cffb8	clade	#66a61e	dashed	4
2df8e2e9bce1245e3ba440b0a1a7a21d	clade	#66a61e	dashed	4
52509c84352f21dc27992e87da89f29b	clade	#66a61e	dashed	4
2fd4eada0f1ab2fb8fcde84a1fcac59e	clade	#66a61e	dashed	4
06097d1f79d02f0e7edf3ad507a9f790	clade	#66a61e	dashed	4
c212ace5a304a200fb12440f646acb6e	clade	#66a61e	dashed	4
b8da7abdd19380bc078e0b24ba5cc880	clade	#e7298a	dashed	4
871b4e86a8beb7877aa63b60b75aeaca	clade	#66a61e	dashed	4
4c97e892d56f2a80c8142e1f4538956c	clade	#66a61e	dashed	4
e6b990773bc660515bea75804ddfba85	clade	#1b9e77	dashed	4
290932c1c8e34533c4d7e720be0f6d6f	clade	#d95f02	dashed	4
ae69b6f01ad6678825829ed2310b439d	clade	#1b9e77	dashed	4
0b95e3c57dbc16a1a2585a494ab5c944	clade	#66a61e	dashed	4
f4f1456a96be27baebbcbf2ebbdd1366	clade	#66a61e	dashed	4
65a2a2e248dded178a8743fb04ecd5ee	clade	#1b9e77	dashed	4
26009f559e1ff31a77a0439359821cb3	clade	#66a61e	dashed	4
3b462d0b2feff3e518b44d3961b3b9cc	clade	#66a61e	dashed	4
931405cd4e3c9f3121cf69550e82142a	clade	#d95f02	dashed	4
6f7ca4bd046d43d431f5ec243f97ba72	clade	#66a61e	dashed	4
93239e9c6359684fcaeac7822e6079cc	clade	#e7298a	dashed	4
bec4df320c7c54e36648564ac2f7ee2f	clade	#66a61e	dashed	4
